source_build,target_build,opcode,direction,seen,n,ok_exact,under_read,over_read,threw,consumed_p50,consumed_p90,home_n,home_over_read,home_p50,over_sigs,home_over_sigs,ks_vs_home,script_sha,env_sha,quality,state,reason,invariants,rule_version,sampling
2486,12,0x0068,IN,6478,1500,0,900,600,0,7,100,16,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [player obj id:Int32]:447|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [mode:Byte]:153,-,0.898,5c9dddfee4c7,e531069fb1f2,STUB,reject,over_read=600; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,12,0x006A,IN,119,119,0,113,6,0,20,20,149,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [PlotId:Int32]:6,-,0.674,816b31374383,e531069fb1f2,STUB,reject,over_read=6; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2500,12,0x006A,IN,119,119,0,119,0,0,20,20,4,0,10,-,-,0.261,228dd8bce951,e531069fb1f2,STUB,insufficient,n=119 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,12,0x006A,IN,119,119,0,119,0,0,20,20,124,0,20,-,-,0.484,05004247ef89,e531069fb1f2,STUB,insufficient,n=119 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,12,0x006A,IN,119,119,0,119,0,0,20,20,86,0,20,-,-,0.488,05004247ef89,e531069fb1f2,STUB,insufficient,n=119 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,12,0x006B,IN,3822,1500,2,1422,76,0,2,20,199,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:33|NegativeLength: ReadBytes: negative length -# at offset #/# @  [name:Field]:16|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [count#:Int32]:12|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Endpoint #:Field]:9|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Endpoint #:Field]:6,-,0.662,0ab4b260d932,e531069fb1f2,STUB,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,12,0x006B,IN,3822,1500,1,1499,0,0,2,20,36,0,8,-,-,0.298,f149c4d9fba9,e531069fb1f2,STUB,reject,consumed KS=0.298 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2524,12,0x006B,IN,3822,1500,1,1472,27,0,2,20,31,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [count#:Int32]:12|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Endpoint #:Field]:9|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Endpoint #:Field]:6,-,0.548,fce502d5ed7d,e531069fb1f2,STUB,reject,over_read=27; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2525,12,0x006B,IN,3822,1500,1,1450,49,0,2,20,15,0,2,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:33|NegativeLength: ReadBytes: negative length -# at offset #/# @  [name:Field]:16,-,0.127,36803a5bd832,e531069fb1f2,STUB,reject,over_read=49; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,12,0x006B,IN,3822,1500,1,1499,0,0,2,20,778,0,8,-,-,0.294,a171d718b043,750b3e3c91cc,STUB,reject,consumed KS=0.294 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,12,0x006B,IN,3822,1500,1,1499,0,0,2,20,54,0,8,-,-,0.289,a171d718b043,750b3e3c91cc,STUB,reject,consumed KS=0.289 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,12,0x006B,IN,3822,1500,0,1005,495,0,20,94,12,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [uuid:Int64]:406|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Item Name:Field]:33|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Item Name:Field]:16|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Banner id:Int64]:12|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [unknown:Boolean]:11|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Endpoint #:Field]:9|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Endpoint #:Field]:6|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [UGC Type:Byte]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [unknown:Int64]:1,-,0.991,76f7883999dd,750b3e3c91cc,STUB,reject,over_read=495; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,12,0x006E,IN,3336,1500,0,1500,0,0,20,50,35,16,100,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [#?:Int64]:16,1.000,e946bea5bb5e,e531069fb1f2,STUB,reject,home decoder over-reads (16/35),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2531,12,0x0073,IN,81,81,0,80,1,0,50,50,2,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Field]:1,-,1.000,6426dc8d8f18,6fcac0922e9d,PARTIAL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2529,12,0x0075,IN,1426,1426,0,111,1315,0,60,90,313,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [SkillUseUid:Int64]:1128|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:187,-,1.000,6bdc66760ce5,e531069fb1f2,PARTIAL,reject,over_read=1315; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2506,12,0x0078,IN,36,36,0,0,36,0,97,97,5,5,39,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BufferSize:Int32]:36,NegativeLength: ReadBytes: negative length -# at offset #/# @  [GuildName:Field]:2|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [TitleId:Int32]:2|NegativeLength: ReadBytes: negative length -# at offset #/# @  [Unknown:Field]:1,0.600,987ddc836ce0,e531069fb1f2,USEFUL,reject,over_read=36; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,12,0x007D,IN,76,76,0,5,71,0,41,100,41,28,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [acc id:Int64]:26|NegativeLength: ReadBytes: negative length -# at offset #/# @  [house description:Field]:16|NegativeLength: ReadBytes: negative length -# at offset #/# @  [player name:Field]:16|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [?:Byte]:8|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [player name:Field]:5,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [acc id:Int64]:28,0.553,b898703e207e,e531069fb1f2,STUB,reject,over_read=71; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,12,0x007D,IN,76,76,0,5,71,0,41,100,32,0,99,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [account id:Int64]:26|NegativeLength: ReadBytes: negative length -# at offset #/# @  [description:Field]:16|NegativeLength: ReadBytes: negative length -# at offset #/# @  [name:Field]:16|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [enabled:Boolean]:8|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:5,-,0.553,7ececc142c4d,e531069fb1f2,STUB,reject,over_read=71; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,12,0x007D,IN,76,76,0,0,76,0,64,100,22,0,99,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [account id:Int64]:26|NegativeLength: ReadBytes: negative length -# at offset #/# @  [description:Field]:16|NegativeLength: ReadBytes: negative length -# at offset #/# @  [name:Field]:16|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [enabled:Boolean]:8|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [layout name:Field]:5|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:5,-,0.553,6450ea0f3f8d,e531069fb1f2,PARTIAL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,12,0x007D,IN,76,76,0,0,76,0,64,100,314,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [account id:Int64]:26|NegativeLength: ReadBytes: negative length -# at offset #/# @  [description:Field]:16|NegativeLength: ReadBytes: negative length -# at offset #/# @  [name:Field]:16|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [enabled:Boolean]:8|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [layout name:Field]:5|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:5,-,0.553,6450ea0f3f8d,750b3e3c91cc,PARTIAL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,12,0x007D,IN,76,76,0,0,76,0,64,100,17,0,99,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [account id:Int64]:26|NegativeLength: ReadBytes: negative length -# at offset #/# @  [description:Field]:16|NegativeLength: ReadBytes: negative length -# at offset #/# @  [name:Field]:16|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [enabled:Boolean]:8|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [layout name:Field]:5|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:5,-,0.553,6450ea0f3f8d,750b3e3c91cc,PARTIAL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,12,0x007D,IN,76,76,0,0,76,0,64,100,4,0,83,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [account id:Int64]:26|NegativeLength: ReadBytes: negative length -# at offset #/# @  [description:Field]:16|NegativeLength: ReadBytes: negative length -# at offset #/# @  [name:Field]:16|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [enabled:Boolean]:8|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [layout name:Field]:5|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [name:Field]:5,-,0.553,6450ea0f3f8d,750b3e3c91cc,PARTIAL,reject,over_read=76; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,12,0x008A,IN,1,1,0,1,0,0,25,25,81,0,0,-,-,0.988,33aea46e46d7,e531069fb1f2,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2524,12,0x008A,IN,1,1,0,1,0,0,25,25,108,8,100,-,PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [Flag:Boolean]:7|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Level:Int32]:1,0.981,8439debbbee7,e531069fb1f2,STUB,reject,home decoder over-reads (8/108),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2504,12,0x00EA,IN,41,41,0,0,41,0,17,40,9,0,100,PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [target portal:Field]:26|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [portal name:Field]:15,-,1.000,82f7691e43d9,e531069fb1f2,STUB,reject,over_read=41; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,12,0x00EA,IN,41,41,0,41,0,0,2,3,33,0,2,-,-,0.182,7acf7793f384,e531069fb1f2,STUB,insufficient,n=41 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2520,12,0x00F6,IN,872,872,0,0,872,0,33,65,17,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ClubUid:Int64]:456|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [ClubName:Field]:332|NegativeLength: ReadBytes: negative length -# at offset #/# @  [ClubName:Field]:84,-,1.000,caaf62606961,e531069fb1f2,STUB,reject,over_read=872; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,12,0x010C,IN,1362,1362,0,1362,0,0,6,20,9,0,5,-,-,0.667,560d0bd64430,e531069fb1f2,STUB,reject,consumed KS=0.667 > 0.2 vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0001,IN,1,1,1,0,0,0,100,100,746,0,100,-,-,0.032,7f8c78029510,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0001,OUT,1,1,1,0,0,0,100,100,746,0,100,-,-,0.000,c024851cf5a7,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0004,IN,1,1,1,0,0,0,100,100,711,0,100,-,-,0.000,8ceb5dea67ee,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0004,OUT,1,1,1,0,0,0,100,100,720,0,100,-,-,0.000,6f95cf27934c,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0005,IN,1,1,1,0,0,0,100,100,1500,0,100,-,-,0.000,904ae535cf82,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0006,IN,9,9,9,0,0,0,100,100,1500,0,100,-,-,0.000,1259343bcd4e,d7b7fc65329f,USEFUL,insufficient,n=9 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2464,0x0006,IN,9,9,9,0,0,0,100,100,1131,0,100,-,-,0.000,2f67488080ad,e531069fb1f2,USEFUL,insufficient,n=9 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2464,0x0006,OUT,9,9,9,0,0,0,100,100,1130,0,100,-,-,0.000,2f67488080ad,e531069fb1f2,USEFUL,insufficient,n=9 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x000B,OUT,42,42,42,0,0,0,100,100,1500,0,100,-,-,0.000,0bfa8a381791,d7b7fc65329f,USEFUL,insufficient,n=42 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x000C,OUT,1,1,1,0,0,0,100,100,814,0,100,-,-,0.000,03af1cb1cb9c,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x000D,IN,1,1,1,0,0,0,100,100,720,0,100,-,-,0.000,b3dc9594248c,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0011,IN,85,85,44,41,0,0,100,100,1500,0,100,-,-,0.011,ea7aa50be9ac,d7b7fc65329f,USEFUL,insufficient,n=85 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0012,OUT,416,416,416,0,0,0,100,100,1500,0,100,-,-,0.000,00eac5549f4f,d7b7fc65329f,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0013,IN,1,1,1,0,0,0,100,100,812,0,100,-,-,0.000,ec8c9b43cd49,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0014,IN,2,2,2,0,0,0,100,100,1500,0,100,-,-,0.000,707e661c62cd,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0015,IN,1,1,1,0,0,0,100,100,699,0,100,-,-,0.000,3bbd77e4fb7a,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2464,0x0015,IN,1,1,0,0,1,0,100,100,64,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [MapId:Int32]:1,-,0.000,afce9e0e791b,e531069fb1f2,USEFUL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0016,IN,1,1,1,0,0,0,100,100,1185,0,100,-,-,0.000,bd0753bb66c6,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2464,0x0016,IN,1,1,1,0,0,0,100,100,314,0,100,-,-,0.000,bd0753bb66c6,750b3e3c91cc,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2464,0x0016,IN,1,1,1,0,0,0,100,100,17,0,100,-,-,0.000,bd0753bb66c6,750b3e3c91cc,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2464,0x0016,IN,1,1,1,0,0,0,100,100,4,0,100,-,-,0.000,bd0753bb66c6,750b3e3c91cc,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0017,IN,1,1,0,0,1,0,100,100,1230,0,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:1,-,0.000,773c805d2d0c,d7b7fc65329f,USEFUL,reject,over_read=1; NEW failure mode vs home (no home signature data),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2500,2464,0x0017,IN,1,1,0,1,0,0,0,0,1,0,0,-,-,0.000,5f2e5359199a,e531069fb1f2,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2503,2464,0x0017,IN,1,1,0,1,0,0,47,47,36,0,16,-,-,0.528,e6752d96b9a6,e531069fb1f2,STUB,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2528,2464,0x0017,IN,1,1,0,0,1,0,100,100,2,2,11,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:1,NegativeLength: ReadBytes: negative length -# at offset #/# @  [UUID:Field]:2,1.000,a3115547491e,c7184ede6835,USEFUL,reject,over_read=1; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2464,0x0017,IN,1,1,0,0,1,0,100,100,4,4,100,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Player+#B#:Int64]:4,0.000,a3115547491e,750b3e3c91cc,USEFUL,reject,over_read=1; same defect as home (signatures matched),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0019,IN,2,2,2,0,0,0,100,100,1414,0,100,-,-,0.000,81ad6936565e,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2500,2464,0x0019,IN,2,2,2,0,0,0,100,100,2,0,100,-,-,0.000,2eb6d169688e,e531069fb1f2,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x001A,IN,2,2,2,0,0,0,100,100,1500,0,100,-,-,0.015,30430a5d3899,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x001D,IN,2,2,2,0,0,0,100,100,1500,0,100,-,-,0.000,73b8429f6c4a,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x001F,IN,1,1,1,0,0,0,100,100,1184,0,100,-,-,0.000,e9ab09106d52,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0021,IN,39,39,39,0,0,0,100,100,1500,0,100,-,-,0.002,4a34cc581cd5,d7b7fc65329f,USEFUL,insufficient,n=39 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2511,2464,0x0021,IN,39,39,0,39,0,0,17,20,906,16,0,-,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:6|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [BoundToName:Field]:5|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BoundToCharId:Int64]:3|PastEnd: Read<Boolean>: wanted # byte(s) at offset #; only # of # remain @  [unlocked socket:Boolean]:1|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:1,0.466,1b1236b38a15,e531069fb1f2,STUB,reject,home decoder over-reads (16/906),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2525,2464,0x0021,IN,39,39,0,39,0,0,17,20,217,1,17,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:1,0.331,cfbd884737a3,e531069fb1f2,STUB,reject,home decoder over-reads (1/217),-,3.1.0-quarantine,reservoir;n=1500;seed=1
2529,2464,0x0021,IN,39,39,0,39,0,0,17,20,765,0,17,-,-,0.053,cfbd884737a3,e531069fb1f2,STUB,insufficient,n=39 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2546,2464,0x0021,IN,39,39,0,39,0,0,17,20,1500,0,17,-,-,0.262,cfbd884737a3,750b3e3c91cc,STUB,insufficient,n=39 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2549,2464,0x0021,IN,39,39,0,39,0,0,17,20,1500,0,0,-,-,0.583,cfbd884737a3,750b3e3c91cc,STUB,insufficient,n=39 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2550,2464,0x0021,IN,39,39,0,39,0,0,17,20,396,0,0,-,-,0.589,cfbd884737a3,750b3e3c91cc,STUB,insufficient,n=39 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0022,OUT,3,3,3,0,0,0,100,100,1500,0,100,-,-,0.000,a422af65b674,d7b7fc65329f,USEFUL,insufficient,n=3 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0023,IN,124,124,124,0,0,0,100,100,1500,0,100,-,-,0.000,c5e823fa4439,d7b7fc65329f,USEFUL,insufficient,n=124 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2486,2464,0x0023,IN,124,124,2,122,0,0,14,14,1500,0,16,-,-,0.763,ebb2ab2949d5,e531069fb1f2,STUB,insufficient,n=124 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2464,0x0023,IN,124,124,2,122,0,0,9,9,1500,0,11,-,-,0.955,89c9b48525c2,e531069fb1f2,STUB,insufficient,n=124 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0023,OUT,2,2,2,0,0,0,100,100,55,11,100,-,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:6|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [BackLength:Single]:3|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:2,0.000,70c025c24b16,d7b7fc65329f,USEFUL,reject,home decoder over-reads (11/55),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0024,IN,514,514,514,0,0,0,100,100,1500,0,100,-,-,0.000,6954142e10b2,d7b7fc65329f,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
2502,2464,0x0024,IN,514,514,514,0,0,0,100,100,1500,0,100,-,-,0.013,a88fbaa9b811,e531069fb1f2,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
2507,2464,0x0024,IN,514,514,514,0,0,0,100,100,1500,0,100,-,-,0.011,a88fbaa9b811,e531069fb1f2,USEFUL,accept,,suspect,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x002A,IN,1,1,0,0,1,0,100,100,16,15,100,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [FloatValue:Single]:1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [IntegerValue:Int32]:12|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [BoundToCharId:Int64]:3,0.188,1fa5602d499d,d7b7fc65329f,USEFUL,reject,over_read=1; NEW failure mode vs home,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x002F,IN,2,2,2,0,0,0,100,100,1500,3,100,-,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Health:Int64]:3,0.005,76f3b6c66124,d7b7fc65329f,USEFUL,reject,home decoder over-reads (3/1500),-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0032,IN,2,2,2,0,0,0,100,100,33,0,100,-,-,0.000,30f679342144,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0034,IN,1,1,1,0,0,0,100,100,1332,0,100,-,-,0.000,7a04c6c116f4,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0034,OUT,2,2,2,0,0,0,100,100,1500,0,100,-,-,0.000,415ab669796a,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0036,IN,1,1,1,0,0,0,100,100,1185,0,100,-,-,0.000,f08404c32c83,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0037,IN,1,1,1,0,0,0,100,100,1220,0,100,-,-,0.000,a1a863eca040,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0039,OUT,1,1,1,0,0,0,100,100,1232,0,100,-,-,0.015,fa826d0529c4,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x003B,IN,1,1,1,0,0,0,100,100,20,0,100,-,-,0.000,2ca2e3633de0,d7b7fc65329f,USEFUL,insufficient,n=1 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0045,IN,2,2,2,0,0,0,100,100,1500,0,100,-,-,0.000,a62be8d74bfb,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0046,IN,2,2,2,0,0,0,100,100,1500,0,100,-,-,0.000,81e337ed6d9a,d7b7fc65329f,USEFUL,insufficient,n=2 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
12,2464,0x0048,IN,15,15,15,0,0,0,100,100,1500,0,100,-,-,0.000,fd0b3d10ab00,d7b7fc65329f,USEFUL,insufficient,n=15 < floor 300,-,3.1.0-quarantine,reservoir;n=1500;seed=1
