source_build,target_build,opcode,direction,seen,executed,ran,no_script,ok_exact,under_read,over_read,threw,compile_error,negative_length,consumed_p50,consumed_p90,script_sha,env_sha,consumed_hist,sampling,over_sigs
2528,2507,0x002E,IN,1417,1417,1417,0,1368,41,8,0,0,0,100,100,76f3b6c66124,c7184ede6835,8:41|94:8|100:1368,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Health:Int64]:8
12,2507,0x002E,OUT,47,47,47,0,0,47,0,0,0,0,25,25,04a9ceb638d2,d7b7fc65329f,4:17|25:30,reservoir;n=1500;seed=1,-
12,2507,0x002F,IN,25,25,25,0,0,0,25,0,0,0,100,100,76f3b6c66124,d7b7fc65329f,100:25,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [count:Byte]:25
12,2507,0x002F,OUT,1,1,1,0,0,1,0,0,0,0,17,17,46125951e709,d7b7fc65329f,17:1,reservoir;n=1500;seed=1,-
12,2507,0x0031,OUT,7,7,7,0,0,7,0,0,0,0,10,17,340b3e960960,d7b7fc65329f,10:4|15:2|17:1,reservoir;n=1500;seed=1,-
12,2507,0x0033,IN,70,70,70,0,0,70,0,0,0,0,33,33,22044483be09,d7b7fc65329f,33:70,reservoir;n=1500;seed=1,-
12,2507,0x0034,IN,1,1,1,0,0,0,1,0,0,0,80,80,7a04c6c116f4,d7b7fc65329f,80:1,reservoir;n=1500;seed=1,PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:1
12,2507,0x0034,OUT,72,72,72,0,72,0,0,0,0,0,100,100,415ab669796a,d7b7fc65329f,100:72,reservoir;n=1500;seed=1,-
12,2507,0x0035,IN,67,67,67,0,0,0,67,0,0,0,100,100,30b78ecbae74,d7b7fc65329f,100:67,reservoir;n=1500;seed=1,PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [revival:Byte]:67
12,2507,0x0035,OUT,137,137,137,0,0,0,137,0,0,39,94,100,f9fb282d1fce,d7b7fc65329f,82:9|94:81|100:47,reservoir;n=1500;seed=1,PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [Z:Single]:40|NegativeLength: ReadBytes: negative length -# at offset #/# @  [UnknownStr:Field]:30|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Int32]:28|PastEnd: Read<Single>: wanted # byte(s) at offset #; only # of # remain @  [X:Single]:12|PastEnd: ReadBytes: wanted # byte(s) at offset #; only # of # remain @  [UnknownStr:Field]:11|NegativeLength: ReadBytes: negative length -# at offset #/# @  [AnimationString?:Field]:9|PastEnd: Read<Byte>: wanted # byte(s) at offset #; only # of # remain @  [Unknown:Byte]:5|PastEnd: Read<Int#>: wanted # byte(s) at offset #; only # of # remain @  [ServerTick:Int32]:2
12,2507,0x0036,IN,66,66,66,0,0,66,0,0,0,0,80,80,f08404c32c83,d7b7fc65329f,80:66,reservoir;n=1500;seed=1,-
